# t_obs[JD] wavelength[angstrom] pinholes[1ifYes]
2457481.553290 304.000000 0.000000
2457482.044083 284.000000 1.000000
2457482.049401 195.000000 0.000000
2457482.539512 171.000000 0.000000
2457482.543452 284.000000 1.000000
2457482.548917 195.000000 0.000000
2457482.552985 304.000000 0.000000
2457483.039734 171.000000 0.000000
2457483.043838 284.000000 1.000000
2457483.049156 195.000000 0.000000
2457483.053222 304.000000 0.000000
2457483.541642 171.000000 0.000000
2457483.545757 284.000000 1.000000
2457483.551074 195.000000 0.000000
2457483.555144 304.000000 0.000000
2457484.041859 171.000000 0.000000
2457484.045966 284.000000 1.000000
2457484.051290 195.000000 0.000000
2457484.540247 171.000000 0.000000
2457484.544360 284.000000 0.000000
2457484.549669 195.000000 0.000000
2457484.553735 304.000000 0.000000
2457485.040185 171.000000 0.000000
2457485.049612 195.000000 0.000000
2457485.053680 304.000000 0.000000
2457485.540202 171.000000 0.000000
2457485.544307 284.000000 0.000000
2457485.553710 304.000000 0.000000
2457486.044533 284.000000 0.000000
2457486.049848 195.000000 0.000000
2457486.053929 304.000000 0.000000
2457486.539512 171.000000 0.000000
2457486.543616 284.000000 0.000000
2457486.548952 195.000000 0.000000
2457486.553019 304.000000 0.000000
2457487.038966 171.000000 0.000000
2457487.043089 284.000000 0.000000
2457487.048424 195.000000 0.000000
2457487.052503 304.000000 0.000000
2457487.541677 171.000000 0.000000
2457487.545785 284.000000 0.000000
2457487.551233 195.000000 0.000000
2457487.555303 304.000000 0.000000
2457488.041584 171.000000 0.000000
2457488.045697 284.000000 0.000000
2457488.051014 195.000000 0.000000
2457488.055078 304.000000 0.000000
2457488.541734 171.000000 0.000000
2457488.545845 284.000000 0.000000
2457488.551160 195.000000 0.000000
2457489.040604 171.000000 0.000000
2457489.044700 284.000000 0.000000
2457489.050015 195.000000 0.000000
2457489.054081 304.000000 0.000000
2457489.540816 171.000000 0.000000
2457489.554212 304.000000 0.000000
2457490.040428 171.000000 0.000000
2457490.044528 284.000000 0.000000
2457490.049863 195.000000 0.000000
2457490.053938 304.000000 0.000000
2457490.541713 171.000000 0.000000
2457490.545816 284.000000 0.000000
2457490.551354 195.000000 0.000000
2457490.555407 304.000000 1.000000
2457491.041798 171.000000 0.000000
2457491.045792 284.000000 0.000000
2457491.051114 195.000000 0.000000
2457491.055182 304.000000 0.000000
2457491.541280 171.000000 0.000000
2457491.545368 284.000000 0.000000
2457491.550678 195.000000 0.000000
2457491.554745 304.000000 0.000000
2457492.041463 171.000000 0.000000
2457492.045563 284.000000 0.000000
2457492.050896 195.000000 0.000000
2457492.054964 304.000000 0.000000
2457492.541338 171.000000 0.000000
2457492.545473 284.000000 0.000000
2457492.550788 195.000000 0.000000
2457493.041186 171.000000 0.000000
2457493.045302 284.000000 0.000000
2457493.050631 195.000000 0.000000
2457493.054697 304.000000 0.000000
2457493.540921 171.000000 0.000000
2457493.550332 195.000000 0.000000
2457493.554397 304.000000 0.000000
2457494.041083 171.000000 0.000000
2457494.045182 284.000000 0.000000
2457494.050516 195.000000 0.000000
2457494.054587 304.000000 0.000000
2457494.545930 284.000000 0.000000
2457494.551248 195.000000 0.000000
2457494.555314 304.000000 0.000000
2457495.041673 171.000000 0.000000
2457495.045772 284.000000 0.000000
2457495.055175 304.000000 0.000000
2457495.541861 171.000000 0.000000
2457495.545961 284.000000 0.000000
2457495.551276 195.000000 0.000000
2457495.555362 304.000000 0.000000
2457496.041862 171.000000 0.000000
2457496.045966 284.000000 0.000000
2457496.055352 304.000000 0.000000
2457496.541224 171.000000 0.000000
2457496.545406 284.000000 0.000000
2457496.550705 195.000000 0.000000
2457496.554777 304.000000 0.000000
2457497.041498 171.000000 0.000000
2457497.045619 284.000000 0.000000
2457497.050942 195.000000 0.000000
2457497.055017 304.000000 0.000000
2457497.541695 171.000000 0.000000
2457497.545798 284.000000 0.000000
2457497.551183 195.000000 0.000000
2457497.555255 304.000000 0.000000
2457498.041961 171.000000 0.000000
2457498.046063 284.000000 0.000000
2457498.051379 195.000000 0.000000
2457498.055442 304.000000 0.000000
2457498.541706 171.000000 0.000000
2457498.545807 284.000000 0.000000
2457498.551120 195.000000 0.000000
2457498.555183 304.000000 0.000000
2457499.041824 171.000000 0.000000
2457499.045952 284.000000 0.000000
2457499.051270 195.000000 0.000000
2457499.055343 304.000000 0.000000
2457499.541289 171.000000 0.000000
2457499.545398 284.000000 0.000000
2457499.550718 195.000000 0.000000
2457499.554788 304.000000 0.000000
2457500.041118 171.000000 0.000000
2457500.045218 284.000000 0.000000
2457500.050533 195.000000 0.000000
2457500.054619 304.000000 0.000000
2457500.540976 171.000000 0.000000
2457500.545084 284.000000 0.000000
2457500.550389 195.000000 0.000000
2457500.554451 304.000000 0.000000
2457501.041181 171.000000 0.000000
2457501.045281 284.000000 0.000000
2457501.050599 195.000000 0.000000
2457501.054662 304.000000 0.000000
2457501.541258 171.000000 0.000000
2457501.545364 284.000000 0.000000
2457501.554744 304.000000 0.000000
2457502.041225 171.000000 0.000000
2457502.045313 284.000000 0.000000
2457502.050631 195.000000 0.000000
2457502.054698 304.000000 0.000000
2457502.541681 171.000000 0.000000
2457502.545370 284.000000 0.000000
2457502.550742 195.000000 0.000000
2457502.554813 304.000000 0.000000
2457503.041128 171.000000 0.000000
2457503.045228 284.000000 0.000000
2457503.050548 195.000000 0.000000
2457503.054625 304.000000 0.000000
2457503.540155 171.000000 0.000000
2457503.544249 284.000000 1.000000
2457503.549571 195.000000 0.000000
2457503.553634 304.000000 0.000000
2457504.040317 171.000000 0.000000
2457504.049767 195.000000 0.000000
2457504.053832 304.000000 0.000000
2457504.540228 171.000000 0.000000
2457504.544364 284.000000 1.000000
2457504.549661 195.000000 0.000000
2457504.553750 304.000000 0.000000
2457505.039931 171.000000 0.000000
2457505.044034 284.000000 1.000000
2457505.049350 195.000000 0.000000
2457505.053431 304.000000 0.000000
2457505.541636 171.000000 0.000000
2457505.545747 284.000000 1.000000
2457505.551076 195.000000 0.000000
2457505.555144 304.000000 0.000000
2457506.041903 171.000000 0.000000
2457506.046007 284.000000 1.000000
2457506.051326 195.000000 0.000000
2457506.055391 304.000000 0.000000
2457506.539718 171.000000 0.000000
2457506.543966 284.000000 1.000000
2457506.549279 195.000000 0.000000
2457506.553368 304.000000 0.000000
2457507.039076 171.000000 0.000000
2457507.043178 284.000000 1.000000
2457507.048493 195.000000 0.000000
2457507.052558 304.000000 0.000000
2457507.541638 171.000000 0.000000
2457507.551094 195.000000 0.000000
2457507.555171 304.000000 0.000000
2457508.041877 171.000000 0.000000
2457508.045987 284.000000 1.000000
2457508.051311 195.000000 0.000000
2457508.055403 304.000000 0.000000
2457508.540865 171.000000 0.000000
2457508.544972 284.000000 1.000000
2457508.550291 195.000000 0.000000
2457508.554363 304.000000 0.000000
2457509.040910 171.000000 0.000000
2457509.045023 284.000000 1.000000
2457509.050332 195.000000 0.000000
2457509.054411 304.000000 0.000000
2457509.541076 171.000000 0.000000
2457509.545183 284.000000 1.000000
2457509.550509 195.000000 0.000000
2457509.554581 304.000000 0.000000
2457510.040461 171.000000 0.000000
2457510.044722 284.000000 1.000000
2457510.050051 195.000000 0.000000
2457510.540581 171.000000 0.000000
2457510.549908 195.000000 0.000000
2457510.553993 304.000000 0.000000
2457511.040577 171.000000 0.000000
2457511.044672 284.000000 1.000000
2457511.049990 195.000000 0.000000
2457511.054062 304.000000 0.000000
2457511.541591 171.000000 0.000000
2457511.545702 284.000000 0.000000
2457511.551022 195.000000 0.000000
2457511.555117 304.000000 0.000000
2457512.040874 171.000000 0.000000
2457512.045144 284.000000 0.000000
2457512.050292 195.000000 0.000000
2457512.054388 304.000000 0.000000
2457512.540599 171.000000 0.000000
2457512.544716 284.000000 0.000000
2457512.550031 195.000000 0.000000
2457512.554118 304.000000 0.000000
2457513.040580 171.000000 0.000000
2457513.044702 284.000000 0.000000
2457513.049984 195.000000 0.000000
2457513.054051 304.000000 0.000000
2457513.540915 171.000000 0.000000
2457513.550367 195.000000 0.000000
2457513.554438 304.000000 0.000000
2457514.041130 171.000000 0.000000
2457514.045257 284.000000 0.000000
2457514.050578 195.000000 0.000000
2457514.540245 171.000000 0.000000
2457514.544350 284.000000 0.000000
2457514.549671 195.000000 0.000000
2457514.553741 304.000000 0.000000
2457515.039947 171.000000 0.000000
2457515.044069 284.000000 0.000000
2457515.049389 195.000000 0.000000
2457515.053466 304.000000 0.000000
2457515.540904 171.000000 0.000000
2457515.545009 284.000000 0.000000
2457515.550302 195.000000 0.000000
2457515.554370 304.000000 0.000000
2457516.040405 171.000000 0.000000
2457516.044401 284.000000 0.000000
2457516.049725 195.000000 0.000000
2457516.053799 304.000000 0.000000
2457517.764078 171.000000 0.000000
2457517.773499 195.000000 0.000000
2457517.777569 304.000000 0.000000
2457517.781881 171.000000 0.000000
2457517.785997 284.000000 0.000000
2457517.791316 195.000000 0.000000
2457518.291568 171.000000 0.000000
2457518.295677 284.000000 0.000000
2457518.300997 195.000000 0.000000
2457518.305077 304.000000 0.000000
2457518.309387 171.000000 0.000000
2457518.313486 284.000000 0.000000
2457518.318805 195.000000 0.000000
2457518.322887 304.000000 0.000000
2457518.541342 171.000000 0.000000
2457518.545392 284.000000 0.000000
2457518.550667 195.000000 0.000000
2457518.554731 304.000000 0.000000
2457519.041042 171.000000 0.000000
2457519.045143 284.000000 0.000000
2457519.050456 195.000000 0.000000
2457519.054523 304.000000 0.000000
2457519.541736 171.000000 0.000000
2457519.545852 284.000000 0.000000
2457519.551135 195.000000 0.000000
2457520.041719 171.000000 0.000000
2457520.045842 284.000000 0.000000
2457520.051158 195.000000 0.000000
2457520.055238 304.000000 0.000000
2457520.541689 171.000000 0.000000
2457520.545799 284.000000 0.000000
2457520.551112 195.000000 0.000000
2457520.555196 304.000000 0.000000
2457521.041853 171.000000 0.000000
2457521.051300 195.000000 0.000000
2457521.055371 304.000000 0.000000
2457521.541444 171.000000 0.000000
2457521.545549 284.000000 0.000000
2457521.550866 195.000000 0.000000
2457521.554939 304.000000 0.000000
2457522.045515 284.000000 0.000000
2457522.054867 304.000000 0.000000
2457522.541340 171.000000 0.000000
2457522.545421 284.000000 0.000000
2457522.550756 195.000000 0.000000
2457523.041300 171.000000 0.000000
2457523.045646 284.000000 0.000000
2457523.050966 195.000000 0.000000
2457523.055033 304.000000 0.000000
2457523.540953 171.000000 0.000000
2457523.545063 284.000000 0.000000
2457523.550263 195.000000 0.000000
2457524.041018 171.000000 0.000000
2457524.045116 284.000000 0.000000
2457524.050439 195.000000 0.000000
2457524.054516 304.000000 0.000000
2457524.540596 171.000000 0.000000
2457524.544685 284.000000 0.000000
2457524.550017 195.000000 0.000000
2457524.554088 304.000000 0.000000
2457525.040541 171.000000 0.000000
2457525.044621 284.000000 0.000000
2457525.049961 195.000000 0.000000
2457525.054027 304.000000 0.000000
2457525.541623 171.000000 0.000000
2457525.545729 284.000000 0.000000
2457525.551021 195.000000 0.000000
2457525.555088 304.000000 0.000000
2457526.041799 171.000000 0.000000
2457526.045905 284.000000 0.000000
2457526.051224 195.000000 0.000000
2457526.055292 304.000000 0.000000
2457526.541805 171.000000 0.000000
2457526.545909 284.000000 0.000000
2457526.551228 195.000000 0.000000
2457526.555298 304.000000 0.000000
2457527.041818 171.000000 0.000000
2457527.045924 284.000000 0.000000
2457527.051242 195.000000 0.000000
2457527.545883 284.000000 0.000000
2457527.550313 195.000000 0.000000
2457527.554384 304.000000 0.000000
2457528.040840 171.000000 0.000000
2457528.045104 284.000000 0.000000
2457528.054495 304.000000 0.000000
2457528.540615 171.000000 0.000000
2457528.544687 284.000000 0.000000
2457528.549995 195.000000 0.000000
2457528.554075 304.000000 0.000000
2457529.040555 171.000000 0.000000
2457529.044685 284.000000 0.000000
2457529.054073 304.000000 0.000000
2457529.540913 171.000000 0.000000
2457529.545015 284.000000 0.000000
2457529.550313 195.000000 0.000000
2457529.554376 304.000000 0.000000
2457530.040734 171.000000 0.000000
2457530.044841 284.000000 0.000000
2457530.050161 195.000000 0.000000
2457530.054231 304.000000 0.000000
2457530.540538 171.000000 0.000000
2457530.544729 284.000000 1.000000
2457530.549999 195.000000 0.000000
2457530.554063 304.000000 0.000000
2457531.040702 171.000000 0.000000
2457531.044802 284.000000 1.000000
2457531.050123 195.000000 0.000000
2457531.054188 304.000000 0.000000
2457531.539784 171.000000 0.000000
2457531.543869 284.000000 1.000000
2457531.549256 195.000000 0.000000
2457531.553329 304.000000 0.000000
2457532.039698 171.000000 0.000000
2457532.043817 284.000000 1.000000
2457532.049132 195.000000 0.000000
2457532.053198 304.000000 0.000000
2457532.539150 171.000000 0.000000
2457532.543241 284.000000 1.000000
2457532.548551 195.000000 0.000000
2457532.552618 304.000000 0.000000
2457533.038894 171.000000 0.000000
2457533.042998 284.000000 1.000000
2457533.048316 195.000000 0.000000
2457533.052381 304.000000 0.000000
2457533.541714 171.000000 0.000000
2457533.545764 284.000000 1.000000
2457533.555020 304.000000 0.000000
2457534.041841 171.000000 0.000000
2457534.045873 284.000000 1.000000
2457534.051137 195.000000 0.000000
2457534.055138 304.000000 0.000000
2457534.540984 171.000000 0.000000
2457534.545035 284.000000 1.000000
2457534.550289 195.000000 0.000000
2457534.554289 304.000000 0.000000
2457544.041791 171.000000 0.000000
2457544.045899 284.000000 0.000000
2457544.051221 195.000000 0.000000
2457544.055307 304.000000 0.000000
2457544.541828 171.000000 0.000000
2457544.545917 284.000000 0.000000
2457544.551229 195.000000 0.000000
2457544.555295 304.000000 0.000000
2457545.041701 171.000000 0.000000
2457545.045807 284.000000 0.000000
2457545.051087 195.000000 0.000000
2457545.055161 304.000000 0.000000
2457545.541781 171.000000 0.000000
2457545.551296 195.000000 0.000000
2457545.555372 304.000000 0.000000
2457546.041854 171.000000 0.000000
2457546.045974 284.000000 0.000000
2457546.051300 195.000000 0.000000
2457546.055395 304.000000 0.000000
2457546.541345 171.000000 0.000000
2457546.545439 284.000000 0.000000
2457546.550748 195.000000 0.000000
2457546.554842 304.000000 0.000000
2457547.045590 284.000000 0.000000
2457547.050908 195.000000 0.000000
2457547.054974 304.000000 0.000000
2457547.541255 171.000000 0.000000
2457547.545355 284.000000 0.000000
2457547.550675 195.000000 0.000000
2457547.554950 304.000000 0.000000
2457548.041512 171.000000 0.000000
2457548.045615 284.000000 0.000000
2457548.050932 195.000000 0.000000
2457548.541181 171.000000 0.000000
2457548.545283 284.000000 0.000000
2457548.550601 195.000000 0.000000
2457548.554669 304.000000 0.000000
2457549.040679 171.000000 0.000000
2457549.044779 284.000000 0.000000
2457549.050098 195.000000 0.000000
2457549.054172 304.000000 0.000000
2457549.540522 171.000000 0.000000
2457549.544619 284.000000 0.000000
2457549.550161 195.000000 0.000000
2457549.554230 304.000000 0.000000
2457550.044587 284.000000 0.000000
2457550.049907 195.000000 0.000000
2457550.053995 304.000000 0.000000
2457550.541256 171.000000 0.000000
2457550.545344 284.000000 0.000000
2457550.550800 195.000000 0.000000
2457550.554866 304.000000 0.000000
2457551.041239 171.000000 0.000000
2457551.045345 284.000000 1.000000
2457551.050663 195.000000 0.000000
2457551.054729 304.000000 0.000000
2457551.540884 171.000000 0.000000
2457551.544983 284.000000 1.000000
2457551.554382 304.000000 0.000000
2457552.041190 171.000000 0.000000
2457552.045293 284.000000 1.000000
2457552.050611 195.000000 0.000000
2457552.054693 304.000000 0.000000
2457552.540967 171.000000 0.000000
2457552.545088 284.000000 1.000000
2457552.550426 195.000000 0.000000
2457552.554496 304.000000 0.000000
2457553.040854 171.000000 0.000000
2457553.044992 284.000000 1.000000
2457553.050315 195.000000 0.000000
2457553.054404 304.000000 0.000000
2457553.541872 171.000000 0.000000
2457553.545994 284.000000 1.000000
2457553.551328 195.000000 0.000000
